kauza	datum	medium	titulek	strana	rubrika	autor	delka
regsmluv	24.02.2017	novinky.cz	Předseda lidovců Pavel Bělobrádek neví, co má jeho strana v programu	00	Domácí	bja	2206
regsmluv	24.02.2017	Lidové noviny	Škrholův masakr našich peněz	11	Názory	OLDŘICH KUŽÍLEK	4171
regsmluv	24.02.2017	info.cz	Uvidí lidé do hospodaření státu? Lidovci chtějí znovu povinnost státních podniků zveřejňovat smlouvy	00	Česko	ČTK,raz	2302
regsmluv	24.02.2017	Právo	Šero, smrádek, teploučko	07	Publicistika	Lukáš Jelínek	2955
regsmluv	24.02.2017	zpravy.iDNES.cz	PRO A PROTI: Mají státní podniky zveřejňovat smlouvy v registru?	00	Zprávy / Domácí	iDNES.cz, Jakub Kotalík	4799
regsmluv	23.02.2017	Právo	Registr smluv bez státních podniků	03	Zpravodajství	(sp, ČTK)	4033
regsmluv	23.02.2017	Hospodářské noviny	Poslanci omezili registr smluv, původně chtěli vyjmout jen Budvar	03	Události	Radek Bartoníček	4443
regsmluv	23.02.2017	aktualne.cz	Podraz, nebo chyba v komunikaci? ČSSD se zlobí na ANO kvůli okleštění registru smluv	00	Domácí	Radek Bartoníček	4292
regsmluv	23.02.2017	novinky.cz	KOMENTÁŘ: Registr smluv transparentnost a etické chování sám o sobě nezajistí - Thomas Kulidakis	00	Komentáře	Thomas Kulidakis	3791
regsmluv	23.02.2017	novinky.cz	Bělobrádek o vykostění registru smluv: Osobně jsem pro to nehlasoval	00	Domácí	bja	5479
regsmluv	23.02.2017	zpravy.iDNES.cz	Politici se registru smluv bojí, vykostili ho záměrně, tvrdí expert	00	Zprávy / Domácí	iDNES.cz, Jakub Kotalík	5825
regsmluv	23.02.2017	zpravy.rozhlas.cz	Jak prošlo osekání registru smluv? Pomohla i klička s 'vypnutými' poslanci z ČSSD	00	domaci	Kristýna Novotná	3373
regsmluv	23.02.2017	Lidové noviny	Zveřejňovat smlouvy nebude nucen žádný podnik státu	04	Domov	čtk	861
regsmluv	23.02.2017	Mladá fronta DNES	Porušili slib. Smlouvy státních firem budou tajné	02	Z domova	(kop)	1293
regsmluv	23.02.2017	iHNed.cz	Politici vzkazují: občane, do toho, za co utrácíme tvé peníze, ti vůbec nic není	00		Michal Bláha	2836
regsmluv	23.02.2017	novinky.cz	Nepoužívaná kreditka z vás vysaje stovky, ale i tisíce ročně	00	Finance	Barbora Buřínská	4702
regsmluv	22.02.2017	novinky.cz	Poslanci vykostili registr smluv. Státní podniky je nebudou muset zveřejňovat	00	Domácí	Barbora Zpěváčková	2964
regsmluv	22.02.2017	aktualne.cz	Poslanci omezili registr smluv, státní firmy už nic zveřejňovat nemusí. Vykostili to, tvrdí kritici	00	Domácí	Radek Bartoníček, ČTK	5115
regsmluv	22.02.2017	zpravy.rozhlas.cz	Přehledně: kastrace, facka lidem i důvody pro nehlasování. Co řekli politici o výjimce v registru smluv?	00	domaci	Petra Holinková	5393
regsmluv	22.02.2017	zpravy.rozhlas.cz	Budvar dostal výjimku. Firmy vlastněné státem, kraji nebo obcemi nemusí zveřejňovat smlouvy	00	domaci	ČTK	3580
regsmluv	22.02.2017	info.cz	Lidé už neuvidí, jak hospodaří stát. Podívejte se, kdo schválil vykostění původního zákona	00	Česko	Lucie Štěchová	5134
regsmluv	22.02.2017	info.cz	Státní podniky nebudou muset zveřejňovat smlouvy v registru. Sněmovna to schválila o jeden hlas	00	Česko	ČTK	1772
regsmluv	22.02.2017	zpravy.iDNES.cz	Šlo mi o Budvar, hájí Jurečka osekání klíčového protikorupčního zákona	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	4330
regsmluv	22.02.2017	info.cz	3 důležité věci z domova, které se dějí právě teď	00	Česko	ČTK,luš	1891
regsmluv	22.02.2017	lidovky.cz	Státní podniky nebudou muset zveřejňovat smlouvy v registru. Začalo to jen Budvarem	00	Lidovky / Firmy a trhy	ČTK	4318
regsmluv	22.02.2017	iHNed.cz	Státní podniky už nemusí zveřejňovat smlouvy, poslanci jim udělili výjimku. Autor původního znění zákona se zlobí	00		Radek Bartoníček, ČTK	4991
regsmluv	22.02.2017	zpravy.iDNES.cz	Protikorupční slib padl. Státní podniky nebudou muset zveřejňovat smlouvy	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	4569
regsmluv	22.02.2017	lidovky.cz	Poslanci ‚vykastrovali‘ protikorupční novelu. Lobbisté slaví, řekl Kalousek	00	Zprávy / Domov	ČTK	4405
regsmluv	21.02.2017	Hospodářské noviny	Registru smluv hrozí omezení od poslanců	05	Události	Radek Bartoníček	3111
regsmluv	21.02.2017	iHNed.cz	Daňové přiznání je nově jen dvoustránkové, stoupla sleva na děti a změnu přineslo i zavedení EET	00		Petr Kučera	8910
regsmluv	16.02.2017	zpravy.rozhlas.cz	Budvar se odmítá v registru smluv 'svlékat před konkurencí'. Většina firem s tím nemá problém	00	domaci	hm	8126
regsmluv	15.02.2017	Mladá fronta DNES	ČT dá 12 milionů na svoji dobrou pověst	01	Titulní strana	Lukáš Valášek, Vojtěch Srnka	4725
regsmluv	15.02.2017	zpravy.iDNES.cz	ČT zaplatí dvanáct milionů PR agenturám. Chce si vylepšit pověst u lidí	00	Zprávy / Domácí	MF DNES, Lukáš Valášek, MF DNES, Vojtěch Srnka	4917
regsmluv	15.02.2017	Mladá fronta DNES	Přetahování o obrazovku	03	Z domova	Lukáš Valášek, Vojtěch Srnka	4831
regsmluv	14.02.2017	aktualne.cz	Ťok povolal do boje se Škodou Transportation právničku Marvanovou. Díky ní ušetříme, říká resort	00	Domácí	Marek Pokorný	3988
regsmluv	11.02.2017	novinky.cz	Babišův Agrotec vyvázl bez trestu. I tak s poštou udělal byznys za 100 miliónů	00	Ekonomika	Jakub Troníček	5232
regsmluv	11.02.2017	Právo	Agrotec vyvázl. I tak s poštou udělal byznys za 100 miliónů	04	Zpravodajství	Jakub Troníček	5036
regsmluv	09.02.2017	Mladá fronta DNES	Skalpel není brokovnice	11	Názory	Oldřich Kužílek	1411
regsmluv	09.02.2017	zpravy.iDNES.cz	Mládkův resort si objednal články na Parlamentních listech za 165 tisíc	00	Zprávy / Domácí	iDNES.cz, Sabina Netrvalová	2615
regsmluv	09.02.2017	lidovky.cz	Mládkův resort budou propagovat Parlamentní listy. Ministerstvo zaplatí 165 tisíc	00	Zprávy / Domov	Lidovky.cz, Robert Sattler	4156
regsmluv	08.02.2017	Mladá fronta DNES	Budvar se bojí registru smluv. Poslanci s novelou stále váhají	13	Jižní Čechy	Martin Beneš	4888
regsmluv	08.02.2017	Mladá fronta DNES	Budvar investuje, hledá šéfa a zvedá produkci	09	Ekonomika	Jan Brož	5919
regsmluv	08.02.2017	info.cz	Expolitička Buzková inkasuje od státu. Za rady s marihuanou si účtovala 2 600 korun za hodinu	00	Česko	Blesk.cz	1549
regsmluv	08.02.2017	Lidové noviny	Léky za půl miliardy bez soutěže	04	Domov	MICHAELA KABÁTOVÁ	4351
regsmluv	07.02.2017	Hospodářské noviny	Nemocnice nesoutěží velké zakázky a možná i vypadnou z registru smluv	03	Události	Markéta Šrajbrová	4204
regsmluv	07.02.2017	zpravy.rozhlas.cz	Nemocnice nakupují léky za desítky milionů bez soutěže, ukázal průzkum sdružení	00	domaci	hm, ČTK	3209
regsmluv	07.02.2017	aktualne.cz	Některé nemocnice kupují léky za miliony bez soutěže. Zvyšují tak riziko korupce, varuje sdružení	00	Domácí	ČTK	2370
regsmluv	02.02.2017	Mladá fronta DNES	Řídit firmy jako stát? Probůh ne, pivovar přece není úřad	08	Názory	Petr Kolman	2408
regsmluv	01.02.2017	zpravy.iDNES.cz	Poslanci útočí na registr smluv, zkoušejí z něj udělat naprosté torzo	00	Zprávy / Domácí	iDNES.cz, Josef Kopecký	1682
rop	31.01.2017	lidovky.cz	Vazba kmotra Ježka z kauzy ROP: místo tři měsíců v ní může nově strávit tři roky	00	Zprávy / Domov	Lidovky.cz, Jan Horák	5760
rop	31.01.2017	Lidové noviny	Obava z útěku: Ježek má zázemí v USA	04	Domov	JAN HORÁK	4275
rop	29.01.2017	aktualne.cz	Faltýnek: Nemám střet zájmů. Průzkumům nevěřím, ale hrozí, že se proti nám všichni spojí	00	Domácí	Kateřina Frouzová	7374
rop	26.01.2017	Právo	Karlovarský kraj má vracet další dotace	12	severozápadní čechy	Rudolf Voleman	3115
rop	24.01.2017	Mladá fronta DNES	Podmínka za pokus o dotační podvod	04	Z domova	(ČTK)	361
rop	24.01.2017	Mladá fronta DNES	Pokus o dotační podvod potrestal soud podmínkou	15	Severní Čechy	Monika Gordíková	2575
rop	23.01.2017	Mladá fronta DNES	Podvody s dotacemi: obvinili čtyři podnikatele	13	Kraj Zlínský	— Milan Libiger	1934
rop	19.01.2017	zpravy.rozhlas.cz	Kauza ROP: Podnikatel Daniel Ježek zůstává ve vazbě, aby nemohl ovlivňovat svědky	00	regiony	ČTK	2192
rop	19.01.2017	lidovky.cz	Klíčovou postavu z kauzy ROP soud nepustil z vazby, druhá zůstává v USA	00	Zprávy / Domov	Lidovky.cz, Jan Horák	3114
rop	18.01.2017	Mladá fronta DNES	Odklonila majetek	02	Z domova	Artur Janoušek Václav Janouš	5855
rop	13.01.2017	Mladá fronta DNES	Obviněný starosta zůstává	13	Kraj Karlovarský	Jitka Dolanská	3666
rop	13.01.2017	Právo	Starostu Chebu Navrátila neodvolali	11	Severozápadní Čechy	Rudolf Voleman	3076
rop	12.01.2017	zpravy.rozhlas.cz	Starosta Chebu obviněný v kauze ROP Severozápad zůstává ve funkci. Opozici se ho nepodařilo sesadit	00	domaci	ČTK	3402
rop	12.01.2017	novinky.cz	Obviněný chebský starosta Navrátil zůstává ve funkci	00	Domácí	vor	2259
rop	11.01.2017	Právo	ANO je pro odvolání starosty Chebu	12	Severozápadní Čechy	Rudolf Voleman	3236
rop	11.01.2017	Mladá fronta DNES	Pod starostou Chebu se zítra zakymácí jeho židle	13	Karlovarský kraj	Jitka Dolanská	1628
rop	09.01.2017	zpravy.rozhlas.cz	Bez Nováka s Ježkem jsem si netroufl rozhodovat, vyhodili by mě, přiznal policii Kušnierz z kauzy ROP	00	domaci	Ondřej Golis	6303
rop	09.01.2017	Mladá fronta DNES	Ta dohoda nesmí ven“	02	Z domova	Adéla Paclíková	4829
rop	05.01.2017	Mladá fronta DNES	Pán z Hluboké tahal za nitky, teď ztrácí vliv	02	Zdomova	Václav Janouš; Artur Janoušek	5342
rop	04.01.2017	Lidové noviny	Stíhán za korupci? Pro řízení nemocnic nevadí	02	Domov	JAN HORÁK	4813
rop	04.01.2017	lidovky.cz	Ředitel pěti nemocnic ‚má na krku‘ kauzy za miliardy, odstoupit nehodlá	00	Zprávy / Domov	Lidovky.cz, Jan Horák	4820
rop	02.01.2017	Právo	Krajská zdravotní investuje tři čtvrtě miliardy korun	15	Severozápadní Čechy	(ČTK, koc)	2088
rop	31.12.2016	Mladá fronta DNES	Nemusíme se stydět, hodnotí se politici	20	Kraj Karlovarský	Petr Kozohorský	5281
rop	31.12.2016	Lidové noviny	Politické ceny	02	Bilance 2016		12723
rop	30.12.2016	Mladá fronta DNES	Vítězům roku vévodí hejtmanka a letec	13	Kraj Karlovarský	Petr Toman	5014
rop	30.12.2016	zpravy.rozhlas.cz	Deset kauz zpravodajského webu: Pan Velkomožný, újma pro Hrad za omluvu i prohraný boj Michalákové	00	domaci	Ondřej Golis	5833
rop	29.12.2016	Právo	Obavy z kauzy ROP Severozápad samozřejmě máme	12	Severozápadní Čechy	Aleš Pelikán	2539
rop	29.12.2016	Mladá fronta DNES	Pod starostou Chebu se třese křeslo. Kvůli kauze ROP	13	Kraj Karlovarský	Jitka Dolanská	3334
rop	29.12.2016	Hospodářské noviny	Obviněný starosta Chebu odstoupit nehodlá	12	Události		368
rop	29.12.2016	Mladá fronta DNES	Obviněný starosta Chebu neodstoupí	03	Z domova	(jd)	436
rop	29.12.2016	Právo	Starosta Chebu Navrátil kvůli kauze ROP neodstoupí	04	Zpravodajství	(vor)	1795
rop	29.12.2016	Právo	Opozice vyzvala starostu k odstoupení	12	Severozápadní Čechy	Rudolf Voleman	3092
rop	29.12.2016	Právo	Presumpce	06	Publicistika	Josef Koukal	2341
rop	28.12.2016	iHNed.cz	Starosta Chebu obviněný v kauze ROP Severozápad odmítá odstoupit. Radniční koalice ho nejspíš podrží	00		ČTK, bbb	3374
rop	28.12.2016	zpravy.rozhlas.cz	Starosta Chebu Navrátil odmítl obvinění v kauze ROP Severozápad. Opozice ho chce odvolat	00	regiony	Andrea Strohmaierová	1666
rop	23.12.2016	novinky.cz	Desítky miliónů z ROP Severozápad si měly rozdělovat ČSSD a ODS, tvrdí Kušnierz	00	Domácí		1610
rop	23.12.2016	Mladá fronta DNES	Obžalovaným kvůli ROP zajistili účty	02	Z domova	(ČTK)	232
rop	23.12.2016	Hospodářské noviny	Policie zablokovala účty a majetek obviněných	03	události		394
rop	23.12.2016	Právo	Exhejtmanka má obstavené účty	05	Zpravodajství	(ČTK)	420
rop	23.12.2016	zpravy.rozhlas.cz	'100 milionů pro ODS, 100 pro ČSSD.' Obviněný Kušnierz v kauze ROP ukázal na politické strany	00	domaci	Ondřej Golis	8350
rop	23.12.2016	Mladá fronta DNES	Policie zajistila také byt starosty Chebu Petra Navrátila	13	Kraj Karlovarský	(ČTK)	868
rop	23.12.2016	Lidové noviny	Vaňhová a spol. nesmí k účtům	06	Domov	čtk, dom	2318
rop	23.12.2016	Hospodářské noviny	Evropské dotace budou rozdělovat města. Zneužívání prý nehrozí	06	události	Táňa Králová	8001
rop	23.12.2016	zpravy.rozhlas.cz	Rok Jiřího Ovčáčka: pokračování kauzy Peroutka, nepravdy i nekorektní kabaret	00	domaci	Marie Bastlová	4910
rop	23.12.2016	Mladá fronta DNES	Ročenka	52	Příloha - Ročenka 2016		23574
rop	22.12.2016	lidovky.cz	Policie zablokovala účty a majetek obviněných v ROP Severozápad	00	Zprávy / Domov	ČTK	1818
rop	22.12.2016	zpravy.iDNES.cz	Exhejtmanka Vaňhová přerušila členství v ČSSD kvůli kauze ROP Severozápad	00	Zprávy / Domácí	iDNES.cz, ČTK	2045
rop	22.12.2016	aktualne.cz	Policie zablokovala účty a majetek obviněných v ROP Severozápad. Chce zajistit celkem 870 milionů	00	Domácí	ČTK	539
rop	22.12.2016	aktualne.cz	Obviněná exhejtmanka Vaňhová pozastavila své členství v ČSSD	00	Domácí	ČTK	323
rop	22.12.2016	Lidové noviny	Exsenátor Novák zůstává v cizině	01	Titulní strana		217
rop	22.12.2016	Právo	ROP škody uvedené policií odmítá	12	Severozápadní Čechy	(ČTK, ape)	3147
rop	22.12.2016	zpravy.rozhlas.cz	Policie zablokovala majetek obviněných v kauze ROP. Žalobci chtějí zajistit 870 milionů	00	domaci	ČTK	2280
rop	22.12.2016	Lidové noviny	Kauza ROP: Novák zůstává v cizině	06	Domov	JAN HORÁK	3196
rop	22.12.2016	Lidové noviny	Kauza ROP: Novák zůstává v cizině	06	Domov	JAN HORÁK	3236
rop	22.12.2016	zpravy.rozhlas.cz	Obviněná exhejtmanka Vaňhová pozastavila členství v ČSSD. Výbor její žádosti vyhověl	00	domaci	ČTK	2216
rop	22.12.2016	iHNed.cz	Exhejtmanka Vaňhová, která patří mezi obviněné v kauze podvodů s dotacemi, pozastavila členství v ČSSD	00		ČTK, vku	2687
rop	22.12.2016	lidovky.cz	Obviněná exhejtmanka Vaňhová pozastavila členství v ČSSD	00	Zprávy / Domov	ČTK	1977
rop	22.12.2016	novinky.cz	Obviněná exhejtmanka Vaňhová pozastavila členství v ČSSD	00	Domácí		1650
rop	22.12.2016	zpravy.rozhlas.cz	Pomohl na svobodu kmotru Novákovi, ale odmítá odejít. Na svoji funkci stačím, říká žalobce	00	domaci	Ondřej Golis	3461
rop	21.12.2016	Právo	Obvinění členové ČSSD přerušili členství	11	Severozápadní Čechy	(ČTK)	1322
rop	21.12.2016	lidovky.cz	Exsenátor Novák v kauze ROP pro obvinění nespěchá, v USA zůstane do konce roku	00	Zprávy / Domov	Lidovky.cz, Jan Horák	5514
rop	21.12.2016	Hospodářské noviny	PARAZITI ZE SEVERU	10	Panorama	Marek Pokorný, Lukáš Prchal	13427
rop	20.12.2016	Lidové noviny	Obvinění přeruší členství v ČSSD	04	Domov	čtk	401
rop	20.12.2016	Mladá fronta DNES	Obvinění sociální demokraté přerušili členství ve straně	16	Kraj Karlovarský	Petr Kozohorský	3156
rop	20.12.2016	Mladá fronta DNES	Lidé s dotačním škraloupem končí u ČSSD	02	Z domova	(koz)	743
rop	20.12.2016	Mladá fronta DNES	Znát ho stálo čtvrt milionu	04	Z domova	Artur Janoušek	7450
rop	19.12.2016	novinky.cz	Obvinění členové ČSSD z Karlovarského kraje přeruší členství kvůli ROP Severozápad	00	Domácí		3172
rop	19.12.2016	lidovky.cz	Obvinění politici ČSSD z dotační kauzy pozastavili členství ve straně	00	Zprávy / Domov	ČTK	2487
rop	19.12.2016	lidovky.cz	Horník:Dotační skandál na severu Čech byl velká vlaková loupež za bílého dne	00	Zprávy / Domov	Lidové noviny, Martin Shabu	6476
rop	19.12.2016	zpravy.rozhlas.cz	Kauza ROP: policii na stopu Nováka s Ježkem přivedl starosta. Unesl mě, tvrdí Kušnierz	00	domaci	Ondřej Golis	6303
rop	19.12.2016	Lidové noviny	ZPRÁVY DNE	04	Domov		1148
rop	19.12.2016	Právo	Vaňhová zatím v ČSSD zůstává	02	Zpravodajství	(ape)	1266
rop	19.12.2016	zpravy.rozhlas.cz	Vrchní soud shodil v kauze Rath odposlechy, klíčový důkaz obžaloby	00	domaci	Ondřej Golis	7268
rop	18.12.2016	lidovky.cz	Zprávy víkendu podle editora: ta prokletá D8 a srdečné vzpomínky na Havla	00	Zprávy / Domov	Lidovky.cz, Petr Vnouček	2817
rop	17.12.2016	zpravy.rozhlas.cz	Podezřelé projekty z ROP Severozápad: Projděte si v mapě jeden po druhém	00	domaci	Jan Cibulka,Petr Kočí,Ondřej Golis	1953
rop	17.12.2016	Lidové noviny	„Sobotka měl aktérovi kauzy ROP co vracet“	01	Titulní strana	MARTIN SHABU	747
rop	17.12.2016	Lidové noviny	ROP: Opusťte funkce, vyzval Sobotka stíhané	02	Domov	jho	748
rop	17.12.2016	Právo	Fišera kvůli kauze ROP odešel ze soc. dem.	04	Zpravodajství	(kab, ČTK)	1476
rop	17.12.2016	Mladá fronta DNES	Fišera obviněný v dotačním skandálu odešel z ČSSD	19	Severní Čechy	(ČTK, ula)	879
rop	17.12.2016	zpravy.rozhlas.cz	Exhejtmanka Vaňhová obviněná v dotační kauze zůstává v ČSSD. Nesmí mít funkce, říká Sobotka	00	domaci	ČTK	3138
rop	17.12.2016	Lidové noviny	Byla to velká vlaková loupež za bílého dne	02	Domov	MARTIN SHABU	6402
rop	17.12.2016	lidovky.cz	Zločinecká skupina a vybrané projekty s ‚tečkami’, popisuje kauzu ROP policie	00	Zprávy / Domov	Lidovky.cz, Jan Horák	6575
rop	17.12.2016	Lidové noviny	Projekty se hodnotily podle „notiček“	02	Domov	JAN HORÁK	4360
rop	17.12.2016	Mladá fronta DNES	Velkou pokutu za lavičky Cheb požene k soudu	18	Kraj Karlovarský	(jd)	2066
rop	17.12.2016	Právo	Sever	06	Publicistika	Josef Koukal	2149
rop	17.12.2016	zpravy.rozhlas.cz	'Hobiti', trpasličí sloni a obří krysy. Evoluce jde na ostrovech vlastní cestou	00	veda	ČRo	3631
rop	17.12.2016	Mladá fronta DNES	Kapitán a Pan Velkomožný	02	Z domova	Adéla Paclíková	4689
rop	16.12.2016	aktualne.cz	Trestně stíhaní v kauze ROP Severozápad by se měli vzdát všech funkcí, vyzývá Sobotka	00	Domácí	ČTK	2232
rop	16.12.2016	lidovky.cz	Bývalý ústecký předseda obviněný v ROP Severozápad ukončil členství v ČSSD	00	Zprávy / Domov	ČTK	2576
rop	16.12.2016	iHNed.cz	Fišera obviněný v kauze ROP Severozápad v ČSSD skončil. Podle Sobotky by měli odstoupit i ostatní stíhaní	00		ČTK, riz	3238
rop	16.12.2016	Lidové noviny	Stát přišel o téměř 14 miliard korun	01	Titulní strana		275
rop	16.12.2016	aktualne.cz	Obviněný exšéf ústecké ČSSD Fišera kvůli kauze ROP odešel ze strany. Vaňhová zatím zůstává	00	Domácí	ČTK	1906
rop	16.12.2016	novinky.cz	Fišera obviněný v kauze ROP ukončil členství v ČSSD, býval šéfem v Ústeckém kraji	00	Domácí		960
rop	16.12.2016	lidovky.cz	Kdo je muž, který skončil kvůli ROP ve vazbě? Stavěl i krajský pakt ODS a ČSSD	00	Zprávy / Domov	Lidovky.cz, Jan Horák	4199
rop	16.12.2016	Mladá fronta DNES	Kauza ROP může na sjezdu ČSSD oslabit Chovance	02	Z domova	— Ondřej Leinert	1890
rop	16.12.2016	iHNed.cz	Ježek stíhaný v kauze ROP platil web spolku motorkářů, kteří pomohli exsenátoru Novákovi z vězení	00		Jakub Zelenka , Lukáš Prchal	4061
